"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:1905954";"GO:1905954";"positive regulation of lipid localization";"2/19";"112/18888";0,0178571428571429;17,7518796992481;5,64228302203348;0,00557915117919851;0,0266534347832155;0,0113889342204819;"APOE/C3";2
"GO:0030522";"GO:0030522";"intracellular receptor signaling pathway";"3/19";"369/18888";0,00813008130081301;8,0821566110398;4,35967175479006;0,00568025120548749;0,0270270017035292;0,0115485582658256;"IRAK1/TLR4/TLR7";3
"GO:0022037";"GO:0022037";"metencephalon development";"2/19";"115/18888";0,0173913043478261;17,2887871853547;5,55974250098099;0,00587287694963544;0,0278313044199591;0,0118922344488496;"FCGR2B/MECP2";2
"GO:0051347";"GO:0051347";"positive regulation of transferase activity";"3/19";"376/18888";0,00797872340425532;7,93169092945129;4,30814478364416;0,00598393984751783;0,0282441960802841;0,012068661839836;"APOE/IRAK1/TLR4";3
"GO:0009308";"GO:0009308";"amine metabolic process";"2/19";"118/18888";0,0169491525423729;16,8492417484389;5,4802605335235;0,00617358239234198;0,0289080445355696;0,0123523223305422;"MECP2/ITGAM";2
"GO:0010633";"GO:0010633";"negative regulation of epithelial cell migration";"2/19";"118/18888";0,0169491525423729;16,8492417484389;5,4802605335235;0,00617358239234198;0,0289080445355696;0,0123523223305422;"APOE/MECP2";2
"GO:0032609";"GO:0032609";"type II interferon production";"2/19";"119/18888";0,0168067226890756;16,7076514816453;5,4544129952182;0,00627536162791669;0,0290389283174184;0,0124082485852305;"TLR4/TLR7";2
"GO:0032649";"GO:0032649";"regulation of type II interferon production";"2/19";"119/18888";0,0168067226890756;16,7076514816453;5,4544129952182;0,00627536162791669;0,0290389283174184;0,0124082485852305;"TLR4/TLR7";2
"GO:1903707";"GO:1903707";"negative regulation of hemopoiesis";"2/19";"119/18888";0,0168067226890756;16,7076514816453;5,4544129952182;0,00627536162791669;0,0290389283174184;0,0124082485852305;"TLR4/FCGR2B";2
"GO:0002698";"GO:0002698";"negative regulation of immune effector process";"2/19";"121/18888";0,0165289256198347;16,4314919530231;5,40364765717025;0,0064812273211941;0,0298744071836291;0,0127652462452795;"FCGR2B/CR2";2
"GO:0002833";"GO:0002833";"positive regulation of response to biotic stimulus";"3/19";"390/18888";0,00769230769230769;7,64696356275304;4,20898194149169;0,00662035140733933;0,0303969442049043;0,0129885247762258;"IRAK1/TLR4/TLR7";3
"GO:0002286";"GO:0002286";"T cell activation involved in immune response";"2/19";"124/18888";0,0161290322580645;16,0339558573854;5,32973050337559;0,00679577170703088;0,0310814364895211;0,0132810063144341;"CD81/FCGR2B";2
"GO:0002824";"GO:0002824";"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"2/19";"125/18888";0,016;15,9056842105263;5,30566263705072;0,00690214615223063;0,031325124844739;0,0133851336312489;"CD81/C3";2
"GO:1903305";"GO:1903305";"regulation of regulated secretory pathway";"2/19";"125/18888";0,016;15,9056842105263;5,30566263705072;0,00690214615223063;0,031325124844739;0,0133851336312489;"FCGR2B/ITGAM";2
"GO:0150063";"GO:0150063";"visual system development";"3/19";"397/18888";0,00755667506297229;7,51213045207477;4,16123262031203;0,00695324115844092;0,0314361094519551;0,0134325570271958;"C3/C1QA/ITGAM";3
"GO:0007613";"GO:0007613";"memory";"2/19";"126/18888";0,0158730158730159;15,7794486215539;5,28187096445947;0,00700928129926605;0,0315685188287555;0,0134891351641159;"APOE/MECP2";2
"GO:0046486";"GO:0046486";"glycerolipid metabolic process";"3/19";"400/18888";0,0075;7,45578947368421;4,14112402100627;0,00709893305358532;0,031811618556951;0,0135930109623368;"APOE/C3/MECP2";3
"GO:0071902";"GO:0071902";"positive regulation of protein serine/threonine kinase activity";"2/19";"127/18888";0,015748031496063;15,6552009946125;5,2583500792706;0,00711717567714837;0,031811618556951;0,0135930109623368;"IRAK1/TLR4";2
"GO:0002708";"GO:0002708";"positive regulation of lymphocyte mediated immunity";"2/19";"128/18888";0,015625;15,5328947368421;5,23509472278115;0,00722582781681007;0,0321459003012347;0,0137358485676106;"CD81/C3";2
"GO:0048880";"GO:0048880";"sensory system development";"3/19";"403/18888";0,00744416873449132;7,40028731879326;4,12122299700255;0,00724644871197326;0,0321459003012347;0,0137358485676106;"C3/C1QA/ITGAM";3
"GO:0002821";"GO:0002821";"positive regulation of adaptive immune response";"2/19";"131/18888";0,0152671755725191;15,1771795901969;5,16687134626238;0,00755631614457045;0,0333949552456671;0,0142695660683984;"CD81/C3";2
"GO:0038061";"GO:0038061";"non-canonical NF-kappaB signal transduction";"2/19";"135/18888";0,0148148148148148;14,727485380117;5,07932901964629;0,00800748712508606;0,0350136180076756;0,0149612159015848;"TLR4/TLR7";2
"GO:0045814";"GO:0045814";"negative regulation of gene expression, epigenetic";"2/19";"135/18888";0,0148148148148148;14,727485380117;5,07932901964629;0,00800748712508606;0,0350136180076756;0,0149612159015848;"DNMT3A/MECP2";2
"GO:0043254";"GO:0043254";"regulation of protein-containing complex assembly";"3/19";"418/18888";0,00717703349282297;7,1347267690758;4,02470234046407;0,00801159056107831;0,0350136180076756;0,0149612159015848;"APOE/TLR4/MECP2";3
"GO:0006639";"GO:0006639";"acylglycerol metabolic process";"2/19";"136/18888";0,0147058823529412;14,6191950464396;5,05802469116895;0,00812214870241225;0,0352357921648767;0,0150561502649205;"APOE/C3";2
"GO:0030168";"GO:0030168";"platelet activation";"2/19";"136/18888";0,0147058823529412;14,6191950464396;5,05802469116895;0,00812214870241225;0,0352357921648767;0,0150561502649205;"APOE/TLR4";2
"GO:0006638";"GO:0006638";"neutral lipid metabolic process";"2/19";"137/18888";0,0145985401459854;14,5124855935459;5,03694442376204;0,00823755490602274;0,035605548678047;0,0152141461345089;"APOE/C3";2
"GO:0010212";"GO:0010212";"response to ionizing radiation";"2/19";"138/18888";0,0144927536231884;14,4073226544622;5,01608418441094;0,00835370428594841;0,0358449856633423;0,015316456853471;"DNMT3A/MECP2";2
"GO:0046328";"GO:0046328";"regulation of JNK cascade";"2/19";"138/18888";0,0144927536231884;14,4073226544622;5,01608418441094;0,00835370428594841;0,0358449856633423;0,015316456853471;"TLR4/FCGR2B";2
"GO:0032388";"GO:0032388";"positive regulation of intracellular transport";"2/19";"140/18888";0,0142857142857143;14,2015037593985;4,97500816139688;0,00858822678435943;0,0366446763403612;0,0156581623256316;"CD81/MECP2";2
"GO:0003002";"GO:0003002";"regionalization";"3/19";"429/18888";0,00699300699300699;6,95178505704822;3,95690522522877;0,00860218249684751;0,0366446763403612;0,0156581623256316;"C3/C1QA/ITGAM";3
"GO:0051092";"GO:0051092";"positive regulation of NF-kappaB transcription factor activity";"2/19";"141/18888";0,0141843971631206;14,1007838745801;4,95478480563842;0,00870659701239102;0,0368236002674602;0,0157346159929647;"IRAK1/TLR4";2
"GO:0070828";"GO:0070828";"heterochromatin organization";"2/19";"141/18888";0,0141843971631206;14,1007838745801;4,95478480563842;0,00870659701239102;0,0368236002674602;0,0157346159929647;"DNMT3A/MECP2";2
"GO:0050671";"GO:0050671";"positive regulation of lymphocyte proliferation";"2/19";"143/18888";0,013986013986014;13,9035701140964;4,91494916978701;0,00894554821416802;0,0376990960454224;0,0161087127616033;"CD81/TLR4";2
"GO:0051223";"GO:0051223";"regulation of protein transport";"3/19";"440/18888";0,00681818181818182;6,77799043062201;3,89145811091148;0,00921802393166578;0,0387091396418705;0,0165403014169991;"CD81/APOE/TLR4";3
"GO:0032946";"GO:0032946";"positive regulation of mononuclear cell proliferation";"2/19";"146/18888";0,0136986301369863;13,6178803172314;4,85667132096745;0,009309480301977;0,0389545629657194;0,0166451700808025;"CD81/TLR4";2
"GO:2000377";"GO:2000377";"regulation of reactive oxygen species metabolic process";"2/19";"149/18888";0,0134228187919463;13,3436948074885;4,8000852708742;0,0096799843071035;0,0393972868265379;0,0168343446832397;"TLR4/ITGAM";2
"GO:0001915";"GO:0001915";"negative regulation of T cell mediated cytotoxicity";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"FCGR2B";1
"GO:0002291";"GO:0002291";"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"CD81";1
"GO:0017038";"GO:0017038";"protein import";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:0045541";"GO:0045541";"negative regulation of cholesterol biosynthetic process";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:0050861";"GO:0050861";"positive regulation of B cell receptor signaling pathway";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"CD81";1
"GO:0070391";"GO:0070391";"response to lipoteichoic acid";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"TLR4";1
"GO:0070432";"GO:0070432";"regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"TLR4";1
"GO:0071223";"GO:0071223";"cellular response to lipoteichoic acid";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"TLR4";1
"GO:0097113";"GO:0097113";"AMPA glutamate receptor clustering";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:0097688";"GO:0097688";"glutamate receptor clustering";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:0106119";"GO:0106119";"negative regulation of sterol biosynthetic process";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:1902513";"GO:1902513";"regulation of organelle transport along microtubule";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"MECP2";1
"GO:1903799";"GO:1903799";"negative regulation of miRNA processing";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"MECP2";1
"GO:1903911";"GO:1903911";"positive regulation of receptor clustering";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"CD81";1
"GO:1905918";"GO:1905918";"regulation of CoA-transferase activity";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:2000563";"GO:2000563";"positive regulation of CD4-positive, alpha-beta T cell proliferation";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"CD81";1
"GO:2000822";"GO:2000822";"regulation of behavioral fear response";"1/19";"10/18888";0,1;99,4105263157895;9,8775084983995;0,0100162593626791;0,0393972868265379;0,0168343446832397;"APOE";1
"GO:1903531";"GO:1903531";"negative regulation of secretion by cell";"2/19";"152/18888";0,0131578947368421;13,0803324099723;4,74510785502675;0,0100570216411589;0,0394261977959053;0,0168466982553422;"APOE/FCGR2B";2
"GO:0015748";"GO:0015748";"organophosphate ester transport";"2/19";"154/18888";0,012987012987013;12,9104579630895;4,70931142921378;0,0103119905037823;0,0400396518231129;0,017108825355282;"APOE/SCARB2";2
"GO:0071456";"GO:0071456";"cellular response to hypoxia";"2/19";"154/18888";0,012987012987013;12,9104579630895;4,70931142921378;0,0103119905037823;0,0400396518231129;0,017108825355282;"IRAK1/DNMT3A";2
"GO:0008037";"GO:0008037";"cell recognition";"2/19";"155/18888";0,0129032258064516;12,8271646859083;4,691661548776;0,0104405538675558;0,0400396518231129;0,017108825355282;"CD81/C4B";2
"GO:0030183";"GO:0030183";"B cell differentiation";"2/19";"155/18888";0,0129032258064516;12,8271646859083;4,691661548776;0,0104405538675558;0,0400396518231129;0,017108825355282;"FCGR2B/CR2";2
"GO:0043535";"GO:0043535";"regulation of blood vessel endothelial cell migration";"2/19";"156/18888";0,0128205128205128;12,7449392712551;4,67417371191027;0,0105698346308729;0,0400396518231129;0,017108825355282;"APOE/MECP2";2
"GO:0030902";"GO:0030902";"hindbrain development";"2/19";"158/18888";0,0126582278481013;12,5836109260493;4,63967398411751;0,0108305427010165;0,0400396518231129;0,017108825355282;"FCGR2B/MECP2";2
"GO:0002604";"GO:0002604";"regulation of dendritic cell antigen processing and presentation";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"FCGR2B";1
"GO:0002887";"GO:0002887";"negative regulation of myeloid leukocyte mediated immunity";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"FCGR2B";1
"GO:0006678";"GO:0006678";"glucosylceramide metabolic process";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"SCARB2";1
"GO:0008063";"GO:0008063";"Toll signaling pathway";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"IRAK1";1
"GO:0031915";"GO:0031915";"positive regulation of synaptic plasticity";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"MECP2";1
"GO:0031987";"GO:0031987";"locomotion involved in locomotory behavior";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"MECP2";1
"GO:0034154";"GO:0034154";"toll-like receptor 7 signaling pathway";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"TLR7";1
"GO:0035666";"GO:0035666";"TRIF-dependent toll-like receptor signaling pathway";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"TLR4";1
"GO:0046477";"GO:0046477";"glycosylceramide catabolic process";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"SCARB2";1
"GO:0090206";"GO:0090206";"negative regulation of cholesterol metabolic process";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"APOE";1
"GO:0099519";"GO:0099519";"dense core granule cytoskeletal transport";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"MECP2";1
"GO:1901950";"GO:1901950";"dense core granule transport";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"MECP2";1
"GO:1903365";"GO:1903365";"regulation of fear response";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"APOE";1
"GO:1904464";"GO:1904464";"regulation of matrix metallopeptidase secretion";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"TLR4";1
"GO:1990773";"GO:1990773";"matrix metallopeptidase secretion";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"TLR4";1
"GO:2000343";"GO:2000343";"positive regulation of chemokine (C-X-C motif) ligand 2 production";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"TLR4";1
"GO:2000644";"GO:2000644";"regulation of receptor catabolic process";"1/19";"11/18888";0,0909090909090909;90,3732057416268;9,40851407742253;0,0110126409217487;0,0400396518231129;0,017108825355282;"APOE";1
"GO:0045859";"GO:0045859";"regulation of protein kinase activity";"3/19";"470/18888";0,00638297872340425;6,34535274356103;3,72381342179775;0,0110278702055184;0,0400396518231129;0,017108825355282;"APOE/IRAK1/TLR4";3
"GO:0010976";"GO:0010976";"positive regulation of neuron projection development";"2/19";"161/18888";0,0124223602484472;12,3491337038248;4,58907751619251;0,0112269500070829;0,0405131529307579;0,017311150984686;"APOE/SCARB2";2
"GO:0036294";"GO:0036294";"cellular response to decreased oxygen levels";"2/19";"161/18888";0,0124223602484472;12,3491337038248;4,58907751619251;0,0112269500070829;0,0405131529307579;0,017311150984686;"IRAK1/DNMT3A";2
"GO:0007389";"GO:0007389";"pattern specification process";"3/19";"474/18888";0,00632911392405063;6,29180546302465;3,70256609688237;0,0112837594669171;0,0405940127163479;0,0173457021330336;"C3/C1QA/ITGAM";3
"GO:0070665";"GO:0070665";"positive regulation of leukocyte proliferation";"2/19";"164/18888";0,0121951219512195;12,1232349165597;4,53980883354643;0,0116297378016273;0,0417115215985417;0,0178232103886722;"CD81/TLR4";2
"GO:1903829";"GO:1903829";"positive regulation of protein localization";"3/19";"483/18888";0,0062111801242236;6,17456685191239;3,65564070926587;0,0118721802443521;0,0417980100884039;0,0178601666657854;"CD81/TLR4/ITGAM";3
"GO:0002638";"GO:0002638";"negative regulation of immunoglobulin production";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"FCGR2B";1
"GO:0002674";"GO:0002674";"negative regulation of acute inflammatory response";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"FCGR2B";1
"GO:0010572";"GO:0010572";"positive regulation of platelet activation";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"TLR4";1
"GO:0014072";"GO:0014072";"response to isoquinoline alkaloid";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"MECP2";1
"GO:0034370";"GO:0034370";"triglyceride-rich lipoprotein particle remodeling";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"APOE";1
"GO:0034372";"GO:0034372";"very-low-density lipoprotein particle remodeling";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"APOE";1
"GO:0043312";"GO:0043312";"neutrophil degranulation";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"ITGAM";1
"GO:0048755";"GO:0048755";"branching morphogenesis of a nerve";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"MECP2";1
"GO:1905671";"GO:1905671";"regulation of lysosome organization";"1/19";"12/18888";0,0833333333333333;82,8421052631579;8,99904201555825;0,0120080723898042;0,0417980100884039;0,0178601666657854;"SCARB2";1
"GO:0043409";"GO:0043409";"negative regulation of MAPK cascade";"2/19";"170/18888";0,0117647058823529;11,6953560371517;4,44502117280547;0,0124543036683698;0,0428575822753185;0,0183129187420852;"APOE/TLR4";2
"GO:0051048";"GO:0051048";"negative regulation of secretion";"2/19";"173/18888";0,0115606936416185;11,492546394889;4,39939424586345;0,0128760065195857;0,0428575822753185;0,0183129187420852;"APOE/FCGR2B";2
"GO:0002087";"GO:0002087";"regulation of respiratory gaseous exchange by nervous system process";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"MECP2";1
"GO:0014004";"GO:0014004";"microglia differentiation";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"TLR4";1
"GO:0021794";"GO:0021794";"thalamus development";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"MECP2";1
"GO:0034380";"GO:0034380";"high-density lipoprotein particle assembly";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"APOE";1
"GO:0035745";"GO:0035745";"T-helper 2 cell cytokine production";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"CD81";1
"GO:0035865";"GO:0035865";"cellular response to potassium ion";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"MECP2";1
"GO:0036006";"GO:0036006";"cellular response to macrophage colony-stimulating factor stimulus";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"TLR4";1
"GO:0043301";"GO:0043301";"negative regulation of leukocyte degranulation";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"FCGR2B";1
"GO:0045916";"GO:0045916";"negative regulation of complement activation";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"CR2";1
"GO:0048521";"GO:0048521";"negative regulation of behavior";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"MECP2";1
"GO:0060100";"GO:0060100";"positive regulation of phagocytosis, engulfment";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"C3";1
"GO:0060965";"GO:0060965";"negative regulation of miRNA-mediated gene silencing";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"MECP2";1
"GO:1904350";"GO:1904350";"regulation of protein catabolic process in the vacuole";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"CD81";1
"GO:1905155";"GO:1905155";"positive regulation of membrane invagination";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"C3";1
"GO:1905907";"GO:1905907";"negative regulation of amyloid fibril formation";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"APOE";1
"GO:2000551";"GO:2000551";"regulation of T-helper 2 cell cytokine production";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"CD81";1
"GO:2001198";"GO:2001198";"regulation of dendritic cell differentiation";"1/19";"13/18888";0,0769230769230769;76,4696356275304;8,63742516378836;0,0130025546225119;0,0428575822753185;0,0183129187420852;"FCGR2B";1
"GO:1902905";"GO:1902905";"positive regulation of supramolecular fiber organization";"2/19";"175/18888";0,0114285714285714;11,3612030075188;4,36959662024505;0,0131606051919326;0,0432576995166587;0,0184838876614447;"APOE/MECP2";2
"GO:0032635";"GO:0032635";"interleukin-6 production";"2/19";"176/18888";0,0113636363636364;11,2966507177034;4,35487866022748;0,0133039394163474;0,0434865609731024;0,0185816794880607;"TLR4/TLR7";2
"GO:0032675";"GO:0032675";"regulation of interleukin-6 production";"2/19";"176/18888";0,0113636363636364;11,2966507177034;4,35487866022748;0,0133039394163474;0,0434865609731024;0,0185816794880607;"TLR4/TLR7";2
"GO:0050806";"GO:0050806";"positive regulation of synaptic transmission";"2/19";"177/18888";0,0112994350282486;11,2328278322926;4,34027901812427;0,0134479617290807;0,0435950407700969;0,0186280325859736;"APOE/MECP2";2
"GO:0071453";"GO:0071453";"cellular response to oxygen levels";"2/19";"177/18888";0,0112994350282486;11,2328278322926;4,34027901812427;0,0134479617290807;0,0435950407700969;0,0186280325859736;"IRAK1/DNMT3A";2
"GO:1990138";"GO:1990138";"neuron projection extension";"2/19";"177/18888";0,0112994350282486;11,2328278322926;4,34027901812427;0,0134479617290807;0,0435950407700969;0,0186280325859736;"APOE/MECP2";2
"GO:1905475";"GO:1905475";"regulation of protein localization to membrane";"2/19";"180/18888";0,0111111111111111;11,0456140350877;4,29717369296039;0,0138841434502182;0,0439163585316575;0,0187653307195932;"CD81/ITGAM";2
"GO:0001976";"GO:0001976";"nervous system process involved in regulation of systemic arterial blood pressure";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"MECP2";1
"GO:0033700";"GO:0033700";"phospholipid efflux";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"APOE";1
"GO:0045348";"GO:0045348";"positive regulation of MHC class II biosynthetic process";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"TLR4";1
"GO:0060149";"GO:0060149";"negative regulation of post-transcriptional gene silencing";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"MECP2";1
"GO:0060967";"GO:0060967";"negative regulation of gene silencing by regulatory ncRNA";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"MECP2";1
"GO:0061000";"GO:0061000";"negative regulation of dendritic spine development";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"MECP2";1
"GO:0071361";"GO:0071361";"cellular response to ethanol";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"DNMT3A";1
"GO:0140052";"GO:0140052";"cellular response to oxidised low-density lipoprotein particle stimulus";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"TLR4";1
"GO:1900272";"GO:1900272";"negative regulation of long-term synaptic potentiation";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"APOE";1
"GO:1900369";"GO:1900369";"negative regulation of post-transcriptional gene silencing by regulatory ncRNA";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"MECP2";1
"GO:2001140";"GO:2001140";"positive regulation of phospholipid transport";"1/19";"14/18888";0,0714285714285714;71,0075187969925;8,31496789232277;0,0139960884748124;0,0439163585316575;0,0187653307195932;"APOE";1
"GO:0043414";"GO:0043414";"macromolecule methylation";"2/19";"181/18888";0,0110497237569061;10,9845885431812;4,28303117344974;0,0140309043783346;0,0439163585316575;0,0187653307195932;"DNMT3A/MECP2";2
"GO:0043534";"GO:0043534";"blood vessel endothelial cell migration";"2/19";"183/18888";0,0109289617486339;10,8645383951682;4,25507583432294;0,0143264685533785;0,0447228383412345;0,01910993716811;"APOE/MECP2";2
"GO:1905952";"GO:1905952";"regulation of lipid localization";"2/19";"186/18888";0,010752688172043;10,6893039049236;4,2139450872995;0,0147749001420529;0,0455841140852766;0,0194779577581155;"APOE/C3";2
