"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0021782";"glial cell development";"8/190";"133/18888";0,0601503759398496;5,97958053027305;5,80925926590004;6,07041506250113e-05;0,00121203680517579;0,000865509799863408;"LAMB2/C1QA/IFNGR1/TLR4/PLEC/ITGB4/NF1/MECP2";8
"GO:0042119";"neutrophil activation";"5/190";"42/18888";0,119047619047619;11,8345864661654;7,08578718507332;6,14500784216445e-05;0,00122007585871801;0,000871250450306291;"DNASE1L3/PRKCD/FCGR2B/DNASE1/ITGAM";5
"GO:0045765";"regulation of angiogenesis";"13/190";"353/18888";0,0368271954674221;3,66101088415089;5,08742970366749;6,18969612702949e-05;0,00122212111308127;0,000872710956857784;"COL4A3/SPRY2/C3/EMP2/FOXC2/IL10/ERAP1/FASLG/JAK1/NF1/ETS1/TNFAIP3/MECP2";13
"GO:0032715";"negative regulation of interleukin-6 production";"6/190";"68/18888";0,0882352941176471;8,77151702786378;6,47159249408443;6,24376017222262e-05;0,00122598473215907;0,000875469949126418;"PTPN22/IL10/TLR4/FOXP3/BANK1/TNFAIP3";6
"GO:0032700";"negative regulation of interleukin-17 production";"4/190";"22/18888";0,181818181818182;18,0746411483254;8,07762566824111;6,29701319973057e-05;0,00122964752262871;0,000878085530627553;"IL12A/TLR4/FOXP3/TNFSF4";4
"GO:0001657";"ureteric bud development";"7/190";"99/18888";0,0707070707070707;7,02902711323764;6,06280658924645;6,36654034556861e-05;0,00123637034380469;0,000882886265708942;"PAX2/WT1/LAMA5/FOXC2/HNF1B/GATA3/RET";7
"GO:0008033";"tRNA processing";"8/190";"134/18888";0,0597014925373134;5,93495679497251;5,77895763997864;6,40101697411543e-05;0,00123637034380469;0,000882886265708942;"TPRKB/WDR4/GON7/TP53RK/LAGE3/ELP1/OSGEP/YRDC";8
"GO:0045619";"regulation of lymphocyte differentiation";"10/190";"215/18888";0,0465116279069767;4,62374541003672;5,3867965405037;6,63586449539912e-05;0,00127480337387289;0,000910331112284909;"CTLA4/IL10/IL23R/FOXP3/SOCS1/ADA/ZAP70/GATA3/HLA-DRB1/TNFSF4";10
"GO:0001912";"positive regulation of leukocyte mediated cytotoxicity";"6/190";"69/18888";0,0869565217391304;8,64439359267734;6,41253911112454;6,78177785325215e-05;0,00127647231629124;0,000911522896240911;"IL12A/KLRC4/HLA-B/IL23R/HLA-DRB1/ITGAM";6
"GO:0072080";"nephron tubule development";"7/190";"100/18888";0,07;6,95873684210526;6,02246996940336;6,78821800166137e-05;0,00127647231629124;0,000911522896240911;"PAX2/WT1/JAG1/LAMA5/HNF1B/UMOD/GATA3";7
"GO:0072163";"mesonephric epithelium development";"7/190";"100/18888";0,07;6,95873684210526;6,02246996940336;6,78821800166137e-05;0,00127647231629124;0,000911522896240911;"PAX2/WT1/LAMA5/FOXC2/HNF1B/GATA3/RET";7
"GO:0072164";"mesonephric tubule development";"7/190";"100/18888";0,07;6,95873684210526;6,02246996940336;6,78821800166137e-05;0,00127647231629124;0,000911522896240911;"PAX2/WT1/LAMA5/FOXC2/HNF1B/GATA3/RET";7
"GO:0045622";"regulation of T-helper cell differentiation";"5/190";"43/18888";0,116279069767442;11,5593635250918;6,98770579213086;6,89720618157283e-05;0,00129014056680578;0,00092128332984887;"IL23R/FOXP3/GATA3/HLA-DRB1/TNFSF4";5
"GO:0030217";"T cell differentiation";"12/190";"310/18888";0,0387096774193548;3,8481494057725;5,09688515454956;7,43007722709834e-05;0,00137744771626376;0,00098362895593162;"PTPN22/CTLA4/IL23R/STAT4/FOXP3/SOCS1/ADA/JAK1/ZAP70/GATA3/HLA-DRB1/TNFSF4";12
"GO:0032635";"interleukin-6 production";"9/190";"176/18888";0,0511363636363636;5,08349282296651;5,48641605986086;7,48023098590056e-05;0,00137744771626376;0,00098362895593162;"PTPN22/HLA-B/IL10/TLR4/FOXP3/BANK1/TNFAIP3/TNFSF4/TLR7";9
"GO:0032675";"regulation of interleukin-6 production";"9/190";"176/18888";0,0511363636363636;5,08349282296651;5,48641605986086;7,48023098590056e-05;0,00137744771626376;0,00098362895593162;"PTPN22/HLA-B/IL10/TLR4/FOXP3/BANK1/TNFAIP3/TNFSF4/TLR7";9
"GO:0034504";"protein localization to nucleus";"12/190";"311/18888";0,0385852090032154;3,83577593501438;5,08305758248472;7,6612965682909e-05;0,00140351793833535;0,00100224557928103;"LMNB2/NUP133/CD2AP/NUP107/NUP85/DKC1/NUP93/LMNA/TRIM8/JAK1/PRKCD/NF1";12
"GO:0014002";"astrocyte development";"5/190";"44/18888";0,113636363636364;11,2966507177034;6,89281280772131;7,71841143029487e-05;0,00140672996016759;0,00100453926901166;"LAMB2/C1QA/IFNGR1/TLR4/NF1";5
"GO:0007015";"actin filament organization";"15/190";"467/18888";0,0321199143468951;3,19305759044292;4,83740655166331;7,97587730632579e-05;0,00144012000257159;0,00102838294174099;"KIRREL1/INF2/CD2AP/MYO1E/EMP2/DAAM2/NPHS1/WAS/WIPF1/ALMS1/AVIL/PRKCD/ARPC5/KANK2/PLEC";15
"GO:1901342";"regulation of vasculature development";"13/190";"362/18888";0,0359116022099447;3,56999127653388;4,97686450793954;7,98265730181779e-05;0,00144012000257159;0,00102838294174099;"COL4A3/SPRY2/C3/EMP2/FOXC2/IL10/ERAP1/FASLG/JAK1/NF1/ETS1/TNFAIP3/MECP2";13
"GO:0060541";"respiratory system development";"10/190";"220/18888";0,0454545454545455;4,51866028708134;5,29176435562747;8,03722203575059e-05;0,00144264076338675;0,00103018300522034;"SPRY2/WT1/ITGA3/LAMA5/MME/NPHP3/MYOCD/ADA/EPAS1/MECP2";10
"GO:0043954";"cellular component maintenance";"6/190";"72/18888";0,0833333333333333;8,28421052631579;6,24231669359361;8,62114368845296e-05;0,00153197723343809;0,00109397775962421;"KIRREL1/APOE/ITGA3/PRTN3/MYOCD/FCGR2B";6
"GO:0048002";"antigen processing and presentation of peptide antigen";"6/190";"72/18888";0,0833333333333333;8,28421052631579;6,24231669359361;8,62114368845296e-05;0,00153197723343809;0,00109397775962421;"HLA-DPA1/HLA-DPB1/HLA-B/ERAP1/FCGR2B/HLA-DRB1";6
"GO:0042102";"positive regulation of T cell proliferation";"7/190";"104/18888";0,0673076923076923;6,69109311740891;5,86649945082236;8,7096069266293e-05;0,00153237341669508;0,0010942606722305;"HLA-DPA1/HLA-DPB1/IL23R/FOXP3/CD81/ZAP70/TNFSF4";7
"GO:0061326";"renal tubule development";"7/190";"104/18888";0,0673076923076923;6,69109311740891;5,86649945082236;8,7096069266293e-05;0,00153237341669508;0,0010942606722305;"PAX2/WT1/JAG1/LAMA5/HNF1B/UMOD/GATA3";7
"GO:0043254";"regulation of protein-containing complex assembly";"14/190";"418/18888";0,0334928229665072;3,32953915890204;4,85495737504187;8,92440354984582e-05;0,00156243005990897;0,00111572398022703;"KIRREL1/APOE/VPS33A/DAAM2/NPHS1/PTPN22/MEFV/TLR4/MMP1/AVIL/PRKCD/ARPC5/KANK2/MECP2";14
"GO:0048762";"mesenchymal cell differentiation";"11/190";"269/18888";0,0408921933085502;4,06511445900998;5,10393780706529;9,16021275177462e-05;0,00159585275097093;0,00113959096720994;"SPRY2/FN1/PAX2/JAG1/CRB2/EMP2/LAMA5/FOXC2/GATA3/RET/SDHAF2";11
"GO:0034341";"response to type II interferon";"8/190";"142/18888";0,0563380281690141;5,60059303187546;5,54707957525544;9,62510262504049e-05;0,00166866413314117;0,00119158523383685;"HLA-DPA1/WAS/IFNGR1/MEFV/IL23R/TLR4/FASLG/JAK1";8
"GO:0045580";"regulation of T cell differentiation";"9/190";"183/18888";0,0491803278688525;4,88904227782571;5,32905332363853;0,000100869327363626;0,00174024072548702;0,00124269774283956;"CTLA4/IL23R/FOXP3/SOCS1/ADA/ZAP70/GATA3/HLA-DRB1/TNFSF4";9
"GO:0072243";"metanephric nephron epithelium development";"4/190";"25/18888";0,16;15,9056842105263;7,51756602292114;0,000106355843737794;0,00182603221567208;0,00130396104374178;"LAMB2/PAX2/NPHS2/UMOD";4
"GO:0051292";"nuclear pore complex assembly";"3/190";"10/18888";0,3;29,8231578947368;9,19018561311895;0,000114139368118009;0,00192933421082414;0,00137772851414181;"NUP107/NUP93/NUP205";3
"GO:0070432";"regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway";"3/190";"10/18888";0,3;29,8231578947368;9,19018561311895;0,000114139368118009;0,00192933421082414;0,00137772851414181;"PTPN22/TLR4/TNFAIP3";3
"GO:2000425";"regulation of apoptotic cell clearance";"3/190";"10/18888";0,3;29,8231578947368;9,19018561311895;0,000114139368118009;0,00192933421082414;0,00137772851414181;"C3/C4A/C4B";3
"GO:0031343";"positive regulation of cell killing";"6/190";"76/18888";0,0789473684210526;7,84819944598338;6,03012651853598;0,000116689237119329;0,00192933421082414;0,00137772851414181;"IL12A/KLRC4/HLA-B/IL23R/HLA-DRB1/ITGAM";6
"GO:0003002";"regionalization";"14/190";"429/18888";0,0326340326340326;3,24416635995583;4,73958506301791;0,000117285124170055;0,00192933421082414;0,00137772851414181;"WDR19/SOX18/C1QA/C3/PAX2/WT1/LMX1B/CRB2/DAAM2/LAMA5/FOXC2/HNF1B/NPHP3/ITGAM";14
"GO:0002861";"regulation of inflammatory response to antigenic stimulus";"5/190";"48/18888";0,104166666666667;10,3552631578947;6,54179440185678;0,000117801216586617;0,00192933421082414;0,00137772851414181;"C3/IL10/CD81/FCGR2B/HLA-DRB1";5
"GO:0032620";"interleukin-17 production";"5/190";"48/18888";0,104166666666667;10,3552631578947;6,54179440185678;0,000117801216586617;0,00192933421082414;0,00137772851414181;"IL12A/IL23R/TLR4/FOXP3/TNFSF4";5
"GO:0032660";"regulation of interleukin-17 production";"5/190";"48/18888";0,104166666666667;10,3552631578947;6,54179440185678;0,000117801216586617;0,00192933421082414;0,00137772851414181;"IL12A/IL23R/TLR4/FOXP3/TNFSF4";5
"GO:0042088";"T-helper 1 type immune response";"5/190";"48/18888";0,104166666666667;10,3552631578947;6,54179440185678;0,000117801216586617;0,00192933421082414;0,00137772851414181;"IL23R/TLR4/STAT4/HLA-DRB1/TNFSF4";5
"GO:0043407";"negative regulation of MAP kinase activity";"5/190";"48/18888";0,104166666666667;10,3552631578947;6,54179440185678;0,000117801216586617;0,00192933421082414;0,00137772851414181;"APOE/SPRY2/PTPN22/PRKCD/NF1";5
"GO:0042116";"macrophage activation";"7/190";"110/18888";0,0636363636363636;6,32612440191387;5,64733686315827;0,000124031102917954;0,00202204834757069;0,00144393524449632;"C1QA/IL10/IFNGR1/TLR4/TREX1/FCGR2B/ITGAM";7
"GO:0098581";"detection of external biotic stimulus";"4/190";"26/18888";0,153846153846154;15,2939271255061;7,35199292175646;0,000124708945887325;0,00202381549627193;0,00144519715709848;"HLA-B/TLR4/HLA-DRB1/C4B";4
"GO:0032640";"tumor necrosis factor production";"9/190";"189/18888";0,0476190476190476;4,73383458646617;5,20040896674705;0,000128908734753371;0,00207303911001574;0,00148034750888486;"PTPN22/IL10/IFNGR1/TLR4/FOXP3/TREX1/FCGR2A/FCGR2B/TNFAIP3";9
"GO:0032680";"regulation of tumor necrosis factor production";"9/190";"189/18888";0,0476190476190476;4,73383458646617;5,20040896674705;0,000128908734753371;0,00207303911001574;0,00148034750888486;"PTPN22/IL10/IFNGR1/TLR4/FOXP3/TREX1/FCGR2A/FCGR2B/TNFAIP3";9
"GO:0036230";"granulocyte activation";"5/190";"49/18888";0,102040816326531;10,1439312567132;6,46045018781189;0,000130125839020376;0,00208318572918206;0,00148759316205845;"DNASE1L3/PRKCD/FCGR2B/DNASE1/ITGAM";5
"GO:0007229";"integrin-mediated signaling pathway";"7/190";"111/18888";0,0630630630630631;6,26913229018492;5,61239464466523;0,000131268370246644;0,00209205286034338;0,00149392513884663;"LAMB2/FN1/ITGA3/EMP2/LAMA5/ITGB4/ITGAM";7
"GO:1902106";"negative regulation of leukocyte differentiation";"7/190";"112/18888";0,0625;6,21315789473684;5,57787869073792;0,000138844631025038;0,0022029188333169;0,00157309401034477;"CTLA4/TLR4/FOXP3/SOCS1/NF1/FCGR2B/TNFSF4";7
"GO:0030198";"extracellular matrix organization";"12/190";"332/18888";0,036144578313253;3,59315155358275;4,80524429937085;0,000141725366478484;0,00223863089984236;0,00159859582961227;"COL4A4/COL4A3/LAMB2/WT1/MYO1E/NPHS1/FOXC2/MMP1/COL7A1/NPHP3/COL4A5/NF1";12
"GO:0001914";"regulation of T cell mediated cytotoxicity";"5/190";"50/18888";0,1;9,94105263157895;6,38141472562703;0,000143414196903359;0,00225528343271919;0,00161048732526315;"IL12A/HLA-B/IL23R/FCGR2B/HLA-DRB1";5
"GO:0050808";"synapse organization";"15/190";"493/18888";0,0304259634888438;3,02466104409096;4,5918384813119;0,00014493812141269;0,00226920741630265;0,0016204303766566;"LAMB2/APOE/C1QA/C3/PTPRO/CD2AP/ITGA3/LAMA5/IL10/COL4A5/NOS1AP/NF1/FCGR2B/MECP2/ITGAM";15
"GO:0043062";"extracellular structure organization";"12/190";"333/18888";0,036036036036036;3,5823613086771;4,79257983839345;0,000145750148431812;0,00227191240143272;0,00162236199385549;"COL4A4/COL4A3/LAMB2/WT1/MYO1E/NPHS1/FOXC2/MMP1/COL7A1/NPHP3/COL4A5/NF1";12
"GO:0006909";"phagocytosis";"10/190";"237/18888";0,0421940928270042;4,19453697534977;4,98875003843656;0,00014830745593543;0,00230167990565292;0,00164361882905227;"C3/PRTN3/C4A/TLR4/PRKCD/TREX1/FCGR2A/FCGR2B/C4B/ITGAM";10
"GO:0045229";"external encapsulating structure organization";"12/190";"334/18888";0,0359281437125748;3,57163567601639;4,77996385115523;0,000149872493814173;0,00231585583919814;0,00165374179673214;"COL4A4/COL4A3/LAMB2/WT1/MYO1E/NPHS1/FOXC2/MMP1/COL7A1/NPHP3/COL4A5/NF1";12
"GO:0030324";"lung development";"9/190";"193/18888";0,0466321243523316;4,63572402508863;5,11761419951487;0,000151008035813026;0,00232330112242206;0,00165905843857465;"SPRY2/ITGA3/LAMA5/MME/NPHP3/MYOCD/ADA/EPAS1/MECP2";9
"GO:0046477";"glycosylceramide catabolic process";"3/190";"11/18888";0,272727272727273;27,111961722488;8,73232856089204;0,000155779847167177;0,00236433436139992;0,00168836008214176;"SCARB2/GLA/PRKCD";3
"GO:0072178";"nephric duct morphogenesis";"3/190";"11/18888";0,272727272727273;27,111961722488;8,73232856089204;0,000155779847167177;0,00236433436139992;0,00168836008214176;"PAX2/HNF1B/GATA3";3
"GO:0097278";"complement-dependent cytotoxicity";"3/190";"11/18888";0,272727272727273;27,111961722488;8,73232856089204;0,000155779847167177;0,00236433436139992;0,00168836008214176;"CFH/C3/IGHG1";3
"GO:0071706";"tumor necrosis factor superfamily cytokine production";"9/190";"194/18888";0,0463917525773196;4,61182854042322;5,0972693611622;0,000157001381342257;0,00236433436139992;0,00168836008214176;"PTPN22/IL10/IFNGR1/TLR4/FOXP3/TREX1/FCGR2A/FCGR2B/TNFAIP3";9
"GO:1903555";"regulation of tumor necrosis factor superfamily cytokine production";"9/190";"194/18888";0,0463917525773196;4,61182854042322;5,0972693611622;0,000157001381342257;0,00236433436139992;0,00168836008214176;"PTPN22/IL10/IFNGR1/TLR4/FOXP3/TREX1/FCGR2A/FCGR2B/TNFAIP3";9
"GO:0002573";"myeloid leukocyte differentiation";"10/190";"239/18888";0,0418410041841004;4,15943624752257;4,95497520187788;0,000158807413709944;0,0023814411321736;0,00170057594694504;"PRTN3/CCR1/IL23R/TLR4/SOCS1/CASP10/CD81/GATA3/NF1/HLA-DRB1";10
"GO:0050729";"positive regulation of inflammatory response";"8/190";"153/18888";0,0522875816993464;5,19793601651187;5,25551638648648;0,000161552441642506;0,00241242595629187;0,00172270206457356;"C3/MEFV/TLR4/CD81/TNIP1/ETS1/TNFSF4/TLR7";8
"GO:0002720";"positive regulation of cytokine production involved in immune response";"6/190";"81/18888";0,0740740740740741;7,36374269005848;5,78570213665102;0,00016618170906342;0,00247117068624015;0,00176465140080117;"TLR4/CD81/GATA3/IRF5/TNFSF4/TLR7";6
"GO:0008064";"regulation of actin polymerization or depolymerization";"8/190";"154/18888";0,051948051948052;5,16418318523582;5,23040889186511;0,000168960124855719;0,0025020178489051;0,0017866792150313;"KIRREL1/DAAM2/NPHS1/WAS/AVIL/PRKCD/ARPC5/KANK2";8
"GO:0002520";"immune system development";"9/190";"197/18888";0,0456852791878173;4,5415976489447;5,03705598515892;0,000176185342668814;0,00258744920597092;0,00184768534656159;"HLA-B/IL10/FOXP3/ADA/GATA3/RET/TNFAIP3/TNFSF4/PDCD1";9
"GO:0030323";"respiratory tube development";"9/190";"197/18888";0,0456852791878173;4,5415976489447;5,03705598515892;0,000176185342668814;0,00258744920597092;0,00184768534656159;"SPRY2/ITGA3/LAMA5/MME/NPHP3/MYOCD/ADA/EPAS1/MECP2";9
"GO:0001570";"vasculogenesis";"6/190";"83/18888";0,072289156626506;7,1863031071655;5,69369612986479;0,000190091829901393;0,00278019079617099;0,0019853212124421;"SGPL1/SOX18/WT1/MYO1E/EMP2/MYOCD";6
"GO:0030832";"regulation of actin filament length";"8/190";"157/18888";0,0509554140127389;5,06550452564532;5,15637514151973;0,000192879177912511;0,00280939589467649;0,00200617643635489;"KIRREL1/DAAM2/NPHS1/WAS/AVIL/PRKCD/ARPC5/KANK2";8
"GO:0045333";"cellular respiration";"10/190";"245/18888";0,0408163265306122;4,05757250268528;4,85582044509299;0,000194143920477479;0,00281627548317126;0,00201108911824361;"TREX1/SDHD/SDHB/PLEC/MDH2/SDHA/SDHC/FH/SDHAF2/DLST";10
"GO:0006403";"RNA localization";"9/190";"200/18888";0,045;4,47347368421053;4,97803918587475;0,000197284698673078;0,00285020251660212;0,00203531625374751;"NOP10/NUP133/NUP160/NUP107/NUP85/DKC1/NUP37/NUP93/NUP205";9
"GO:1903707";"negative regulation of hemopoiesis";"7/190";"119/18888";0,0588235294117647;5,84767801857585;5,34745813088011;0,00020239667763208;0,00291221778260896;0,00207960106444042;"CTLA4/TLR4/FOXP3/SOCS1/NF1/FCGR2B/TNFSF4";7
"GO:0043380";"regulation of memory T cell differentiation";"3/190";"12/18888";0,25;24,8526315789474;8,3316813517702;0,000206169598879834;0,00293090701767572;0,00209294695957591;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0072017";"distal tubule development";"3/190";"12/18888";0,25;24,8526315789474;8,3316813517702;0,000206169598879834;0,00293090701767572;0,00209294695957591;"PAX2/JAG1/UMOD";3
"GO:1902337";"regulation of apoptotic process involved in morphogenesis";"3/190";"12/18888";0,25;24,8526315789474;8,3316813517702;0,000206169598879834;0,00293090701767572;0,00209294695957591;"PAX2/FOXC2/HNF1B";3
"GO:0010720";"positive regulation of cell development";"14/190";"454/18888";0,0308370044052863;3,06552283793183;4,49064629193873;0,000210837272592065;0,00297347486822301;0,00212334446206963;"FN1/IL10/CCR1/IL23R/FOXP3/MME/SOCS1/ADA/ZAP70/GATA3/RET/HLA-DRB1/TNFSF4/MECP2";14
"GO:0072594";"establishment of protein localization to organelle";"14/190";"454/18888";0,0308370044052863;3,06552283793183;4,49064629193873;0,000210837272592065;0,00297347486822301;0,00212334446206963;"NUP133/NUP107/MTX2/NUP85/DKC1/SCARB2/SEC61A1/NUP93/LMNA/PRKCD/NF1/PXK/UBE2L3/TNFAIP3";14
"GO:0006399";"tRNA metabolic process";"9/190";"202/18888";0,0445544554455446;4,42918186555498;4,93933797416119;0,000212487324650283;0,002984900995285;0,00213150380583246;"TPRKB/WDR4/NARS2/GON7/TP53RK/LAGE3/ELP1/OSGEP/YRDC";9
"GO:0022408";"negative regulation of cell-cell adhesion";"9/190";"203/18888";0,0443349753694581;4,4073632356754;4,92017572525299;0,000220446445336689;0,00305166359549138;0,00217917866561908;"JAG1/PTPN22/CTLA4/IL10/FOXP3/SOCS1/PRKCD/HLA-DRB1/TNFSF4";9
"GO:0032102";"negative regulation of response to external stimulus";"14/190";"456/18888";0,0307017543859649;3,05207756232687;4,47147364285183;0,000220534295797848;0,00305166359549138;0,00217917866561908;"APOE/PTPRO/HLA-B/IL10/MEFV/FOXP3/ADA/PRKCD/GATA3/TREX1/FCGR2B/HLA-DRB1/TNFAIP3/SPP1";14
"GO:0002507";"tolerance induction";"4/190";"30/18888";0,133333333333333;13,2547368421053;6,77138511059051;0,00022153326044929;0,00305166359549138;0,00217917866561908;"HLA-B/FOXP3/TNFAIP3/PDCD1";4
"GO:0032607";"interferon-alpha production";"4/190";"30/18888";0,133333333333333;13,2547368421053;6,77138511059051;0,00022153326044929;0,00305166359549138;0,00217917866561908;"IL10/TLR4/IRF5/TLR7";4
"GO:0032647";"regulation of interferon-alpha production";"4/190";"30/18888";0,133333333333333;13,2547368421053;6,77138511059051;0,00022153326044929;0,00305166359549138;0,00217917866561908;"IL10/TLR4/IRF5/TLR7";4
"GO:0002312";"B cell activation involved in immune response";"6/190";"87/18888";0,0689655172413793;6,85589836660617;5,51852983878545;0,000246022408827994;0,00335329855090576;0,00239457477304558;"IL10/TLR4/FOXP3/ADA/FCGR2B/TNFSF4";6
"GO:0045058";"T cell selection";"5/190";"56/18888";0,0892857142857143;8,87593984962406;5,94988941990321;0,000246260810857176;0,00335329855090576;0,00239457477304558;"IL23R/FOXP3/JAK1/ZAP70/GATA3";5
"GO:1902895";"positive regulation of miRNA transcription";"5/190";"56/18888";0,0892857142857143;8,87593984962406;5,94988941990321;0,000246260810857176;0,00335329855090576;0,00239457477304558;"WT1/IL10/MYOCD/GATA3/ETS1";5
"GO:0019886";"antigen processing and presentation of exogenous peptide antigen via MHC class II";"4/190";"31/18888";0,129032258064516;12,8271646859083;6,643331183343;0,000252364146746343;0,00342329075395612;0,00244455587708089;"HLA-DPA1/HLA-DPB1/FCGR2B/HLA-DRB1";4
"GO:0032479";"regulation of type I interferon production";"7/190";"124/18888";0,0564516129032258;5,61188455008489;5,19382449629434;0,000260768163092253;0,00351049261981011;0,00250682632063566;"PTPN22/IL10/TLR4/TREX1/IRAK1/IRF5/TLR7";7
"GO:0032606";"type I interferon production";"7/190";"124/18888";0,0564516129032258;5,61188455008489;5,19382449629434;0,000260768163092253;0,00351049261981011;0,00250682632063566;"PTPN22/IL10/TLR4/TREX1/IRAK1/IRF5/TLR7";7
"GO:0048708";"astrocyte differentiation";"6/190";"88/18888";0,0681818181818182;6,77799043062201;5,47646028576441;0,000261844170052746;0,00351148928380032;0,00250753803371815;"LAMB2/C1QA/IFNGR1/TLR4/NF1/MECP2";6
"GO:0009615";"response to virus";"13/190";"409/18888";0,0317848410757946;3,15974778020847;4,45129288168611;0,000265666221667374;0,00351148928380032;0,00250753803371815;"ZNFX1/IL12A/IFNGR1/IL23R/FOXP3/TRIM8/JAK1/GATA3/TREX1/TNFAIP3/IRF5/TNFSF4/TLR7";13
"GO:0043379";"memory T cell differentiation";"3/190";"13/18888";0,230769230769231;22,9408906882591;7,97706558410508;0,000266038261928648;0,00351148928380032;0,00250753803371815;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0070294";"renal sodium ion absorption";"3/190";"13/18888";0,230769230769231;22,9408906882591;7,97706558410508;0,000266038261928648;0,00351148928380032;0,00250753803371815;"SLC12A3/CLCNKB/UMOD";3
"GO:1904748";"regulation of apoptotic process involved in development";"3/190";"13/18888";0,230769230769231;22,9408906882591;7,97706558410508;0,000266038261928648;0,00351148928380032;0,00250753803371815;"PAX2/FOXC2/HNF1B";3
"GO:0002886";"regulation of myeloid leukocyte mediated immunity";"5/190";"57/18888";0,087719298245614;8,7202216066482;5,88425135300182;0,000267758468179484;0,00351148928380032;0,00250753803371815;"C3/DNASE1L3/FCGR2B/DNASE1/ITGAM";5
"GO:0051058";"negative regulation of small GTPase mediated signal transduction";"5/190";"57/18888";0,087719298245614;8,7202216066482;5,88425135300182;0,000267758468179484;0,00351148928380032;0,00250753803371815;"SPRY2/CD2AP/ITGA3/ARHGAP24/NF1";5
"GO:0006308";"DNA catabolic process";"4/190";"32/18888";0,125;12,4263157894737;6,52104413884962;0,000286161652446427;0,00373903864998016;0,00267002996922731;"DNASE2/DNASE1L3/TREX1/DNASE1";4
"GO:0010001";"glial cell differentiation";"10/190";"260/18888";0,0384615384615385;3,82348178137652;4,6211414485932;0,000312418291716631;0,00406715973905094;0,0029043397005159;"LAMB2/C1QA/PAX2/DAAM2/IFNGR1/TLR4/PLEC/ITGB4/NF1/MECP2";10
"GO:0006400";"tRNA modification";"6/190";"91/18888";0,0659340659340659;6,55454019664546;5,35408488533998;0,000314153727179569;0,00407482608173791;0,00290981419988452;"TPRKB/WDR4/GON7/ELP1/OSGEP/YRDC";6
"GO:0015698";"inorganic anion transport";"8/190";"169/18888";0,0473372781065089;4,70582373092495;4,87806408095365;0,000318074477600778;0,00411067888506606;0,00293541651864297;"SLC12A1/SLC37A4/APOL1/CLCN5/SLC12A3/CLCNKB/SLC25A11/BSND";8
"GO:0007389";"pattern specification process";"14/190";"474/18888";0,029535864978903;2,93617588274484;4,30348824015112;0,000326553253048586;0,00420496471498071;0,00300274558771984;"WDR19/SOX18/C1QA/C3/PAX2/WT1/LMX1B/CRB2/DAAM2/LAMA5/FOXC2/HNF1B/NPHP3/ITGAM";14
"GO:0050868";"negative regulation of T cell activation";"7/190";"129/18888";0,0542635658914729;5,39436964504284;5,04832507392117;0,000331983893270451;0,00425946121546276;0,00304166128320372;"PTPN22/CTLA4/IL10/FOXP3/SOCS1/HLA-DRB1/TNFSF4";7
"GO:0090715";"immunological memory formation process";"3/190";"14/18888";0,214285714285714;21,3022556390977;7,66014600228149;0,000336091157657635;0,00428124721976787;0,00305721856673291;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0098883";"synapse pruning";"3/190";"14/18888";0,214285714285714;21,3022556390977;7,66014600228149;0,000336091157657635;0,00428124721976787;0,00305721856673291;"C1QA/C3/ITGAM";3
"GO:0051028";"mRNA transport";"7/190";"131/18888";0,0534351145038168;5,3120128565689;4,99223152677661;0,00036450335273218;0,00462658898432203;0,00330382550164394;"NUP133/NUP160/NUP107/NUP85/NUP37/NUP93/NUP205";7
"GO:0007259";"receptor signaling pathway via JAK-STAT";"8/190";"174/18888";0,0459770114942529;4,57059891107078;4,7697222796879;0,000386815562102154;0,00487497343159949;0,00348119567087829;"IL12A/IL10/IL23R/STAT4/SOCS1/JAK1/RET/VHL";8
"GO:0048660";"regulation of smooth muscle cell proliferation";"8/190";"174/18888";0,0459770114942529;4,57059891107078;4,7697222796879;0,000386815562102154;0,00487497343159949;0,00348119567087829;"APOE/IL12A/IL10/TLR4/MYOCD/NF1/IRAK1/TNFAIP3";8
"GO:0071901";"negative regulation of protein serine/threonine kinase activity";"6/190";"95/18888";0,0631578947368421;6,2785595567867;5,19924023291854;0,000396263805341432;0,00497271221912499;0,00355099048079565;"APOE/SPRY2/PTPN22/MYOCD/PRKCD/NF1";6
"GO:0033619";"membrane protein proteolysis";"5/190";"62/18888";0,0806451612903226;8,0169779286927;5,57863106605725;0,000397369237544034;0,00497271221912499;0,00355099048079565;"APOE/PRTN3/IL10/ERAP1/RET";5
"GO:0002495";"antigen processing and presentation of peptide antigen via MHC class II";"4/190";"35/18888";0,114285714285714;11,3612030075188;6,18464369245222;0,000406980118940484;0,00498536683764262;0,0035600270845471;"HLA-DPA1/HLA-DPB1/FCGR2B/HLA-DRB1";4
"GO:0032633";"interleukin-4 production";"4/190";"35/18888";0,114285714285714;11,3612030075188;6,18464369245222;0,000406980118940484;0,00498536683764262;0,0035600270845471;"FOXP3/GATA3/HLA-DRB1/TNFSF4";4
